iter	Passed	Remaining
4074	2103797	1768222
4075	2104286	1767683
4076	2104802	1767166
4077	2105289	1766626
4078	2105826	1766126
4079	2106356	1765622
4080	2106805	1765049
4081	2107175	1764411
4082	2107828	1764009
4083	2108341	1763490
4084	2108788	1762915
4085	2109304	1762400
4086	2109810	1761874
4087	2110315	1761349
4088	2110794	1760802
4089	2111261	1760244
4090	2111718	1759679
4091	2112222	1759152
4092	2112683	1758591
4093	2113169	1758050
4094	2113622	1757480
4095	2114208	1757023
4096	2114686	1756474
4097	2115229	1755981
4098	2115766	1755482
4099	2116295	1754976
4100	2116885	1754521
4101	2117366	1753976
4102	2117859	1753441
4103	2118374	1752923
4104	2118866	1752387
4105	2119348	1751842
4106	2119871	1751332
4107	2120418	1750842
4108	2121064	1750432
4109	2121570	1749908
4110	2122022	1749339
4111	2122525	1748812
4112	2123031	1748287
4113	2123598	1747813
4114	2124129	1747309
4115	2124676	1746818
4116	2125240	1746341
4117	2125725	1745799
4118	2126241	1745283
4119	2126669	1744694
4120	2127179	1744173
4121	2127711	1743670
4122	2128275	1743193
4123	2128801	1742684
4124	2129322	1742173
4125	2129833	1741652
4126	2130317	1741110
4127	2130836	1740595
4128	2131370	1740094
4129	2131898	1739587
4130	2132353	1739021
4131	2132858	1738496
4132	2133318	1737934
4133	2133859	1737438
4134	2134512	1737033
4135	2134999	1736493
4136	2135542	1735999
4137	2136019	1735450
4138	2136455	1734870
4139	2136908	1734302
4140	2137384	1733753
4141	2137816	1733169
4142	2138242	1732579
4143	2138739	1732048
4144	2139273	1731547
4145	2139713	1730969
4146	2140219	1730445
4147	2140654	1729863
4148	2141247	1729409
4149	2141690	1728834
4150	2142204	1728316
4151	2142701	1727785
4152	2143191	1727248
4153	2143674	1726705
4154	2144247	1726235
4155	2144735	1725697
4156	2145194	1725134
4157	2145679	1724593
4158	2146178	1724064
4159	2146578	1723454
4160	2147146	1722980
4161	2147694	1722489
4162	2148237	1721995
4163	2148751	1721478
4164	2149243	1720942
4165	2149742	1720413
4166	2150306	1719935
4167	2150841	1719434
4168	2151331	1718897
4169	2151851	1718385
4170	2152296	1717812
4171	2152837	1717316
4172	2153315	1716770
4173	2153840	1716260
4174	2154310	1715708
4175	2154792	1715164
4176	2155340	1714674
4177	2155843	1714148
4178	2156299	1713584
4179	2156819	1713071
4180	2157361	1712576
4181	2157849	1712038
4182	2158398	1711548
4183	2158888	1711011
4184	2159359	1710460
4185	2159870	1709940
4186	2160458	1709481
4187	2161046	1709022
4188	2161595	1708532
4189	2162092	1708001
4190	2162581	1707464
4191	2163132	1706975
4192	2163592	1706415
4193	2164114	1705904
4194	2164653	1705406
4195	2165160	1704883
4196	2165634	1704334
4197	2166158	1703824
4198	2166620	1703266
4199	2167127	1702743
4200	2167515	1702126
4201	2167992	1701580
4202	2168502	1701059
4203	2168994	1700524
4204	2169511	1700009
4205	2170005	1699476
4206	2170530	1698967
4207	2170979	1698399
4208	2171516	1697899
4209	2172066	1697410
4210	2172612	1696917
4211	2173132	1696405
4212	2173747	1695967
4213	2174340	1695511
4214	2174888	1695019
4215	2175419	1694515
4216	2175942	1694004
4217	2176470	1693498
4218	2176901	1692916
4219	2177354	1692351
4220	2177882	1691845
4221	2178406	1691335
4222	2178883	1690788
4223	2179386	1690263
4224	2179968	1689798
4225	2180436	1689244
4226	2180914	1688699
4227	2181374	1688140
4228	2181922	1687649
4229	2182408	1687110
4230	2182875	1686556
4231	2183315	1685981
4232	2183749	1685403
4233	2184211	1684844
4234	2184769	1684362
4235	2185213	1683790
4236	2185706	1683257
4237	2186220	1682740
4238	2186866	1682324
4239	2187309	1681752
4240	2187753	1681180
4241	2188299	1680688
4242	2188780	1680145
4243	2189264	1679605
4244	2189746	1679063
4245	2190184	1678488
4246	2190730	1677995
4247	2191273	1677500
4248	2191741	1676947
4249	2192209	1676395
4250	2192699	1675859
4251	2193216	1675344
4252	2193756	1674847
4253	2194236	1674304
4254	2194696	1673746
4255	2195240	1673252
4256	2195762	1672741
4257	2196250	1672203
4258	2196789	1671705
4259	2197199	1671109
4260	2197699	1670581
4261	2198154	1670019
4262	2198687	1669517
4263	2199159	1668968
4264	2199737	1668499
4265	2200233	1667968
4266	2200722	1667432
4267	2201237	1666916
4268	2201761	1666406
4269	2202307	1665914
4270	2202761	1665351
4271	2203277	1664836
4272	2203762	1664297
4273	2204244	1663755
4274	2204783	1663257
4275	2205317	1662755
4276	2205822	1662231
4277	2206299	1661687
4278	2206770	1661137
4279	2207277	1660615
